User,Date,EXE File Count,Other File Count
NMS0280,2010-09-22,0,2
NMS0280,2010-09-28,0,1
NMS0280,2010-09-30,1,7
NMS0280,2010-10-15,0,3
NMS0280,2010-11-02,0,4
NMS0280,2010-11-10,0,6
NMS0280,2010-11-18,0,2
NMS0280,2010-12-07,0,1
NMS0280,2010-12-14,0,6
NMS0280,2010-12-16,0,2
NMS0280,2010-12-19,0,6
NMS0280,2010-12-20,0,1
NMS0280,2010-12-28,0,8
NMS0280,2010-12-29,0,5
NMS0280,2011-01-03,0,3
NMS0280,2011-01-08,0,4
NMS0280,2011-01-11,0,4
NMS0280,2011-01-16,0,3
NMS0280,2011-01-18,0,1
NMS0280,2011-01-21,0,1
NMS0280,2011-01-24,0,4
NMS0280,2011-02-04,0,2
NMS0280,2011-02-05,0,4
NMS0280,2011-02-07,0,4
NMS0280,2011-02-11,0,6
NMS0280,2011-02-15,0,2
NMS0280,2011-02-16,0,2
NMS0280,2011-03-01,0,5
NMS0280,2011-03-04,0,1
NMS0280,2011-03-05,0,6
NMS0280,2011-03-08,0,7
NMS0280,2011-03-14,0,4
NMS0280,2011-03-18,0,2
NMS0280,2011-03-23,0,3
NMS0280,2011-03-29,0,2
NMS0280,2011-04-04,0,7
NMS0280,2011-04-07,0,1
NMS0280,2011-04-11,0,4
NMS0280,2011-04-16,0,4
NMS0280,2011-04-19,0,3
NMS0280,2011-05-05,0,3
NMS0280,2011-05-06,0,6
MOS0047,2010-01-04,0,13
MOS0047,2010-01-05,0,12
MOS0047,2010-01-07,0,4
MOS0047,2010-01-08,0,8
MOS0047,2010-01-11,0,7
MOS0047,2010-01-12,0,12
MOS0047,2010-01-13,0,10
MOS0047,2010-01-15,0,4
MOS0047,2010-01-18,0,13
MOS0047,2010-01-19,0,5
MOS0047,2010-01-20,0,7
MOS0047,2010-01-21,0,4
MOS0047,2010-01-22,0,4
MOS0047,2010-01-25,0,18
MOS0047,2010-01-26,0,8
MOS0047,2010-01-27,0,2
MOS0047,2010-01-28,2,7
MOS0047,2010-01-29,0,8
MOS0047,2010-02-01,0,14
MOS0047,2010-02-03,0,2
MOS0047,2010-02-04,0,22
MOS0047,2010-02-05,0,6
MOS0047,2010-02-08,0,5
MOS0047,2010-02-09,0,15
MOS0047,2010-02-10,0,1
MOS0047,2010-02-11,0,2
MOS0047,2010-02-12,1,5
MOS0047,2010-02-15,0,3
MOS0047,2010-02-16,0,11
MOS0047,2010-02-17,0,15
MOS0047,2010-02-18,0,6
MOS0047,2010-02-19,0,6
MOS0047,2010-02-22,0,1
MOS0047,2010-02-23,0,5
MOS0047,2010-02-24,0,8
MOS0047,2010-02-25,0,4
MOS0047,2010-02-26,0,17
MOS0047,2010-03-01,0,6
MOS0047,2010-03-02,0,11
MOS0047,2010-03-03,1,2
MOS0047,2010-03-04,0,8
MOS0047,2010-03-05,0,18
MOS0047,2010-03-08,0,28
MOS0047,2010-03-10,0,6
MOS0047,2010-03-11,0,5
MOS0047,2010-03-12,0,3
MOS0047,2010-03-16,1,15
MOS0047,2010-03-17,0,19
MOS0047,2010-03-18,1,9
MOS0047,2010-03-19,0,12
MOS0047,2010-03-22,0,4
MOS0047,2010-03-23,0,4
MOS0047,2010-03-24,0,19
MOS0047,2010-03-25,0,22
MOS0047,2010-03-26,0,9
MOS0047,2010-03-29,0,8
MOS0047,2010-03-31,0,2
MOS0047,2010-04-01,0,1
MOS0047,2010-04-05,0,12
MOS0047,2010-04-06,0,7
MOS0047,2010-04-07,0,8
MOS0047,2010-04-08,0,9
MOS0047,2010-04-09,0,10
MOS0047,2010-04-12,1,17
MOS0047,2010-04-13,0,4
MOS0047,2010-04-14,0,17
MOS0047,2010-04-15,0,8
MOS0047,2010-04-19,0,1
MOS0047,2010-04-20,0,10
MOS0047,2010-04-21,0,11
MOS0047,2010-04-22,0,4
MOS0047,2010-04-26,0,10
MOS0047,2010-04-27,0,1
MOS0047,2010-04-28,0,20
MOS0047,2010-04-29,1,13
MOS0047,2010-04-30,0,7
MOS0047,2010-05-03,0,19
MOS0047,2010-05-04,0,12
MOS0047,2010-05-05,0,4
MOS0047,2010-05-06,0,12
MOS0047,2010-05-07,0,12
MOS0047,2010-05-11,0,7
MOS0047,2010-05-12,0,9
MOS0047,2010-05-13,0,5
MOS0047,2010-05-14,0,5
MOS0047,2010-05-17,0,7
MOS0047,2010-05-18,0,9
MOS0047,2010-05-20,0,3
MOS0047,2010-05-21,0,9
MOS0047,2010-05-24,0,20
MOS0047,2010-05-25,0,19
MOS0047,2010-05-26,0,5
MOS0047,2010-05-27,1,11
MOS0047,2010-05-28,0,3
MOS0047,2010-06-01,0,18
MOS0047,2010-06-02,1,27
MOS0047,2010-06-03,0,5
MOS0047,2010-06-04,0,8
MOS0047,2010-06-07,0,23
MOS0047,2010-06-08,0,27
MOS0047,2010-06-09,0,11
MOS0047,2010-06-10,0,9
MOS0047,2010-06-11,0,5
MOS0047,2010-06-15,0,10
MOS0047,2010-06-16,0,17
MOS0047,2010-06-17,0,3
MOS0047,2010-06-18,1,11
MOS0047,2010-06-21,0,3
MOS0047,2010-06-22,0,18
MOS0047,2010-06-23,1,15
MOS0047,2010-06-24,0,10
MOS0047,2010-06-25,0,8
MOS0047,2010-06-28,0,2
MOS0047,2010-06-29,0,4
MOS0047,2010-06-30,0,11
MOS0047,2010-07-01,0,15
MOS0047,2010-07-02,0,8
MOS0047,2010-07-06,0,19
MOS0047,2010-07-07,0,9
MOS0047,2010-07-08,0,29
MOS0047,2010-07-09,0,8
MOS0047,2010-07-12,0,24
MOS0047,2010-07-13,0,12
MOS0047,2010-07-14,0,3
MOS0047,2010-07-15,0,2
MOS0047,2010-07-16,0,2
MOS0047,2010-07-19,0,3
MOS0047,2010-07-20,0,24
MOS0047,2010-07-21,0,8
MOS0047,2010-07-22,0,13
MOS0047,2010-07-23,0,4
MOS0047,2010-07-26,0,1
MOS0047,2010-07-27,0,3
MOS0047,2010-07-28,0,7
MOS0047,2010-07-29,0,6
MOS0047,2010-07-30,0,7
MOS0047,2010-08-02,0,11
MOS0047,2010-08-03,0,3
MOS0047,2010-08-04,0,10
MOS0047,2010-08-05,0,10
MOS0047,2010-08-06,0,2
MOS0047,2010-08-09,1,4
MOS0047,2010-08-10,0,9
MOS0047,2010-08-11,0,13
MOS0047,2010-08-12,0,14
MOS0047,2010-08-13,0,4
MOS0047,2010-08-16,0,15
MOS0047,2010-08-18,1,2
MOS0047,2010-08-19,0,20
MOS0047,2010-08-20,0,13
MOS0047,2010-08-23,0,12
MOS0047,2010-08-24,0,10
MOS0047,2010-08-25,0,5
MOS0047,2010-08-26,0,1
MOS0047,2010-08-27,0,22
MOS0047,2010-08-30,0,4
MOS0047,2010-08-31,0,18
MOS0047,2010-09-01,0,11
MOS0047,2010-09-02,0,1
MOS0047,2010-09-03,0,14
MOS0047,2010-09-07,0,6
MOS0047,2010-09-08,0,17
MOS0047,2010-09-09,0,14
MOS0047,2010-09-10,0,17
EIS0041,2010-01-04,0,16
EIS0041,2010-01-05,1,8
EIS0041,2010-01-06,0,1
EIS0041,2010-01-07,0,14
EIS0041,2010-01-08,0,8
EIS0041,2010-01-11,0,17
EIS0041,2010-01-12,0,7
EIS0041,2010-01-13,0,16
EIS0041,2010-01-15,0,13
EIS0041,2010-01-19,0,22
EIS0041,2010-01-20,0,15
EIS0041,2010-01-21,0,17
EIS0041,2010-01-22,0,18
EIS0041,2010-01-25,0,37
EIS0041,2010-01-26,0,3
EIS0041,2010-01-27,0,30
EIS0041,2010-01-28,0,20
EIS0041,2010-01-29,1,15
EIS0041,2010-02-01,0,10
EIS0041,2010-02-02,1,16
EIS0041,2010-02-03,0,3
EIS0041,2010-02-04,0,13
EIS0041,2010-02-05,0,16
EIS0041,2010-02-08,0,16
EIS0041,2010-02-10,0,12
EIS0041,2010-02-11,0,15
EIS0041,2010-02-12,0,10
EIS0041,2010-02-15,0,4
EIS0041,2010-02-16,0,5
EIS0041,2010-02-17,0,4
EIS0041,2010-02-18,0,10
EIS0041,2010-02-19,0,3
EIS0041,2010-02-22,0,3
EIS0041,2010-02-23,0,22
EIS0041,2010-02-24,0,7
EIS0041,2010-02-25,0,4
EIS0041,2010-02-26,0,5
EIS0041,2010-03-02,0,26
EIS0041,2010-03-03,0,8
EIS0041,2010-03-04,0,17
EIS0041,2010-03-05,0,7
EIS0041,2010-03-08,0,3
EIS0041,2010-03-09,0,7
EIS0041,2010-03-10,0,10
EIS0041,2010-03-11,0,15
EIS0041,2010-03-12,0,7
EIS0041,2010-03-15,0,6
EIS0041,2010-03-16,0,14
EIS0041,2010-03-17,0,2
EIS0041,2010-03-18,0,11
EIS0041,2010-03-19,0,2
EIS0041,2010-03-22,0,19
EIS0041,2010-03-23,0,4
EIS0041,2010-03-24,0,12
EIS0041,2010-03-26,0,5
EIS0041,2010-03-29,0,14
EIS0041,2010-03-30,0,22
EIS0041,2010-03-31,0,21
EIS0041,2010-04-05,0,8
EIS0041,2010-04-07,0,7
EIS0041,2010-04-08,0,10
EIS0041,2010-04-09,0,7
EIS0041,2010-04-12,0,13
EIS0041,2010-04-13,0,13
EIS0041,2010-04-14,0,20
EIS0041,2010-04-15,0,3
EIS0041,2010-04-16,0,15
EIS0041,2010-04-19,0,11
EIS0041,2010-04-20,0,7
EIS0041,2010-04-21,0,14
EIS0041,2010-04-22,0,24
EIS0041,2010-04-23,1,12
EIS0041,2010-04-26,1,26
EIS0041,2010-04-27,0,8
EIS0041,2010-04-28,0,13
EIS0041,2010-04-29,0,18
EIS0041,2010-04-30,0,2
EIS0041,2010-05-03,0,15
EIS0041,2010-05-05,1,11
EIS0041,2010-05-06,1,17
EIS0041,2010-05-07,0,7
EIS0041,2010-05-10,0,13
EIS0041,2010-05-11,0,12
EIS0041,2010-05-12,0,9
EIS0041,2010-05-13,0,12
EIS0041,2010-05-14,0,16
EIS0041,2010-05-17,0,12
EIS0041,2010-05-18,0,8
EIS0041,2010-05-19,0,24
EIS0041,2010-05-21,0,16
EIS0041,2010-05-24,0,2
EIS0041,2010-05-25,0,29
EIS0041,2010-05-26,0,8
EIS0041,2010-05-27,0,5
EIS0041,2010-05-28,0,10
EIS0041,2010-06-01,1,7
EIS0041,2010-06-02,0,14
EIS0041,2010-06-03,0,13
EIS0041,2010-06-04,0,23
EIS0041,2010-06-07,0,15
EIS0041,2010-06-08,0,6
EIS0041,2010-06-09,0,24
EIS0041,2010-06-10,0,17
EIS0041,2010-06-11,0,23
EIS0041,2010-06-14,0,16
EIS0041,2010-06-15,0,8
EIS0041,2010-06-17,0,2
EIS0041,2010-06-21,1,25
EIS0041,2010-06-22,0,10
EIS0041,2010-06-23,0,9
EIS0041,2010-06-24,0,19
EIS0041,2010-06-25,0,14
EIS0041,2010-06-28,0,6
EIS0041,2010-06-29,0,4
EIS0041,2010-06-30,0,15
EIS0041,2010-07-02,0,2
EIS0041,2010-07-07,0,9
EIS0041,2010-07-08,0,4
EIS0041,2010-07-09,0,8
EIS0041,2010-07-12,0,3
EIS0041,2010-07-13,0,1
EIS0041,2010-07-14,0,13
EIS0041,2010-07-15,0,14
EIS0041,2010-07-16,0,15
EIS0041,2010-07-20,0,4
EIS0041,2010-07-21,0,18
EIS0041,2010-07-22,0,11
EIS0041,2010-07-23,0,14
EIS0041,2010-07-26,0,13
EIS0041,2010-07-27,1,5
EIS0041,2010-07-29,0,6
EIS0041,2010-07-30,0,27
EIS0041,2010-08-02,0,17
EIS0041,2010-08-03,0,12
EIS0041,2010-08-04,0,5
EIS0041,2010-08-05,0,2
EIS0041,2010-08-06,0,5
EIS0041,2010-08-09,0,8
EIS0041,2010-08-10,0,1
EIS0041,2010-08-11,0,2
EIS0041,2010-08-12,0,17
EIS0041,2010-08-13,0,15
EIS0041,2010-08-16,0,12
EIS0041,2010-08-17,0,25
EIS0041,2010-08-18,0,9
EIS0041,2010-08-19,0,18
EIS0041,2010-08-20,0,6
EIS0041,2010-08-23,0,2
EIS0041,2010-08-26,0,19
EIS0041,2010-08-30,1,4
EIS0041,2010-09-01,0,17
EIS0041,2010-09-02,0,6
EIS0041,2010-09-03,0,11
EIS0041,2010-09-07,0,14
EIS0041,2010-09-08,1,20
EIS0041,2010-09-09,0,26
EIS0041,2010-09-10,0,7
EIS0041,2010-09-13,0,14
EIS0041,2010-09-14,0,22
EIS0041,2010-09-15,0,18
EIS0041,2010-09-16,0,4
EIS0041,2010-09-17,0,6
EIS0041,2010-09-21,0,14
EIS0041,2010-09-22,0,18
EIS0041,2010-09-23,0,14
EIS0041,2010-09-24,0,5
EIS0041,2010-09-27,0,13
EIS0041,2010-09-28,1,13
EIS0041,2010-09-29,0,9
EIS0041,2010-09-30,0,6
EIS0041,2010-10-01,0,14
EIS0041,2010-10-04,0,7
EIS0041,2010-10-05,0,9
EIS0041,2010-10-07,0,14
EIS0041,2010-10-11,0,21
EIS0041,2010-10-12,0,23
EIS0041,2010-10-13,0,3
EIS0041,2010-10-14,0,23
EIS0041,2010-10-15,0,11
EIS0041,2010-10-18,0,1
EIS0041,2010-10-19,0,16
EIS0041,2010-10-20,0,18
EIS0041,2010-10-21,0,20
EIS0041,2010-10-22,0,9
EIS0041,2010-10-25,0,4
EIS0041,2010-10-26,0,7
EIS0041,2010-10-27,0,10
EIS0041,2010-10-28,0,16
EIS0041,2010-10-29,0,14
EIS0041,2010-11-03,0,15
EIS0041,2010-11-04,0,8
EIS0041,2010-11-05,0,24
EIS0041,2010-11-08,0,1
EIS0041,2010-11-09,0,12
EIS0041,2010-11-10,0,6
EIS0041,2010-11-11,0,10
EIS0041,2010-11-12,0,13
EIS0041,2010-11-16,1,7
EIS0041,2010-11-17,1,18
EIS0041,2010-11-18,0,11
EIS0041,2010-11-19,0,14
EIS0041,2010-11-22,0,13
EIS0041,2010-11-23,0,11
EIS0041,2010-11-24,0,11
EIS0041,2010-11-29,1,7
EIS0041,2010-11-30,0,9
EIS0041,2010-12-01,0,11
EIS0041,2010-12-02,0,15
EIS0041,2010-12-03,0,5
EIS0041,2010-12-06,0,3
EIS0041,2010-12-07,0,8
EIS0041,2010-12-08,0,9
EIS0041,2010-12-09,0,22
EIS0041,2010-12-10,0,6
EIS0041,2010-12-13,0,1
EIS0041,2010-12-14,0,13
EIS0041,2010-12-15,0,17
EIS0041,2010-12-16,0,10
EIS0041,2010-12-20,0,9
EIS0041,2010-12-22,0,17
EIS0041,2010-12-27,0,27
EIS0041,2010-12-28,0,5
EIS0041,2010-12-29,0,10
EIS0041,2010-12-30,0,5
EIS0041,2011-01-03,0,14
EIS0041,2011-01-04,0,6
EIS0041,2011-01-05,0,8
EIS0041,2011-01-06,0,6
EIS0041,2011-01-07,0,21
EIS0041,2011-01-10,0,5
EIS0041,2011-01-11,0,8
EIS0041,2011-01-12,0,13
EIS0041,2011-01-13,0,25
EIS0041,2011-01-14,0,22
EIS0041,2011-01-17,0,6
EIS0041,2011-01-18,0,13
EIS0041,2011-01-19,0,6
EIS0041,2011-01-20,0,9
EIS0041,2011-01-21,1,6
EIS0041,2011-01-24,0,4
EIS0041,2011-01-25,0,15
EIS0041,2011-01-26,0,5
EIS0041,2011-01-27,0,11
EIS0041,2011-01-28,0,5
EIS0041,2011-01-31,0,2
EIS0041,2011-02-01,0,11
EIS0041,2011-02-02,0,13
EIS0041,2011-02-03,0,12
EIS0041,2011-02-04,0,28
EIS0041,2011-02-07,0,7
EIS0041,2011-02-08,0,8
EIS0041,2011-02-09,0,19
EIS0041,2011-02-10,0,6
EIS0041,2011-02-11,1,8
EIS0041,2011-02-14,0,6
EIS0041,2011-02-15,0,3
EIS0041,2011-02-16,0,12
EIS0041,2011-02-17,0,5
EIS0041,2011-02-18,0,15
EIS0041,2011-02-21,0,7
EIS0041,2011-02-22,0,13
EIS0041,2011-02-23,0,5
EIS0041,2011-02-24,0,23
EIS0041,2011-02-28,0,4
EIS0041,2011-03-01,0,12
EIS0041,2011-03-03,0,4
EIS0041,2011-03-04,0,8
EIS0041,2011-03-07,0,30
EIS0041,2011-03-08,0,5
EIS0041,2011-03-09,0,6
EIS0041,2011-03-10,0,3
EIS0041,2011-03-11,0,7
EIS0041,2011-03-14,0,10
EIS0041,2011-03-15,0,12
EIS0041,2011-03-16,0,5
EIS0041,2011-03-17,0,11
EIS0041,2011-03-21,0,18
EIS0041,2011-03-22,0,19
EIS0041,2011-03-23,0,28
EIS0041,2011-03-24,0,14
EIS0041,2011-03-25,0,10
EIS0041,2011-03-28,0,5
EIS0041,2011-03-29,0,18
EIS0041,2011-03-30,0,28
EIS0041,2011-03-31,0,38
EIS0041,2011-04-01,0,14
EIS0041,2011-04-04,0,20
EIS0041,2011-04-05,1,11
EIS0041,2011-04-06,0,1
EIS0041,2011-04-07,0,8
EIS0041,2011-04-08,0,8
EIS0041,2011-04-11,0,9
EIS0041,2011-04-12,0,10
EIS0041,2011-04-13,0,10
EIS0041,2011-04-14,1,16
EIS0041,2011-04-15,0,7
EIS0041,2011-04-18,1,4
EIS0041,2011-04-19,0,15
EIS0041,2011-04-20,0,6
EIS0041,2011-04-21,0,18
EIS0041,2011-04-25,0,28
EIS0041,2011-04-26,0,5
EIS0041,2011-04-27,0,13
EIS0041,2011-04-28,0,4
EIS0041,2011-04-29,0,3
EIS0041,2011-05-02,0,9
EIS0041,2011-05-03,0,9
EIS0041,2011-05-05,0,6
EIS0041,2011-05-06,0,8
EIS0041,2011-05-09,0,12
EIS0041,2011-05-10,0,27
EIS0041,2011-05-11,0,13
EIS0041,2011-05-12,0,1
EIS0041,2011-05-13,0,3
EIS0041,2011-05-16,0,11
GTD0219,2010-01-04,0,14
GTD0219,2010-01-05,0,11
GTD0219,2010-01-06,0,14
GTD0219,2010-01-07,0,17
GTD0219,2010-01-08,0,19
GTD0219,2010-01-11,0,8
GTD0219,2010-01-13,0,11
GTD0219,2010-01-14,0,4
GTD0219,2010-01-15,0,2
GTD0219,2010-01-18,1,17
GTD0219,2010-01-19,0,10
GTD0219,2010-01-20,0,14
GTD0219,2010-01-21,0,10
GTD0219,2010-01-22,0,23
GTD0219,2010-01-25,0,23
GTD0219,2010-01-26,0,13
GTD0219,2010-01-27,0,9
GTD0219,2010-01-29,0,9
GTD0219,2010-02-01,0,2
GTD0219,2010-02-02,0,17
GTD0219,2010-02-03,0,3
GTD0219,2010-02-04,0,7
GTD0219,2010-02-05,0,7
GTD0219,2010-02-08,0,8
GTD0219,2010-02-09,0,12
GTD0219,2010-02-10,0,8
GTD0219,2010-02-11,0,16
GTD0219,2010-02-12,0,21
GTD0219,2010-02-15,0,10
GTD0219,2010-02-16,0,18
GTD0219,2010-02-17,0,18
GTD0219,2010-02-18,0,17
GTD0219,2010-02-22,0,5
GTD0219,2010-02-23,1,18
GTD0219,2010-02-24,0,18
GTD0219,2010-02-25,0,25
GTD0219,2010-02-26,0,17
GTD0219,2010-03-01,0,5
GTD0219,2010-03-02,0,9
GTD0219,2010-03-03,0,9
GTD0219,2010-03-04,0,12
GTD0219,2010-03-05,0,1
GTD0219,2010-03-08,0,2
GTD0219,2010-03-09,0,14
GTD0219,2010-03-10,0,3
GTD0219,2010-03-12,0,5
GTD0219,2010-03-15,0,4
GTD0219,2010-03-16,0,6
GTD0219,2010-03-17,0,8
GTD0219,2010-03-18,0,10
GTD0219,2010-03-19,0,16
GTD0219,2010-03-22,0,14
GTD0219,2010-03-23,0,5
GTD0219,2010-03-24,0,8
GTD0219,2010-03-25,0,11
GTD0219,2010-03-26,0,26
GTD0219,2010-03-29,0,4
GTD0219,2010-03-30,0,12
GTD0219,2010-03-31,0,4
GTD0219,2010-04-01,0,19
GTD0219,2010-04-05,0,6
GTD0219,2010-04-06,0,5
GTD0219,2010-04-07,0,13
GTD0219,2010-04-08,0,21
GTD0219,2010-04-09,0,26
GTD0219,2010-04-12,0,12
GTD0219,2010-04-13,0,9
GTD0219,2010-04-15,0,15
GTD0219,2010-04-16,0,5
GTD0219,2010-04-19,0,8
GTD0219,2010-04-20,0,17
GTD0219,2010-04-21,0,14
GTD0219,2010-04-22,0,7
GTD0219,2010-04-23,0,1
GTD0219,2010-04-26,0,19
GTD0219,2010-04-27,0,10
GTD0219,2010-04-28,0,5
GTD0219,2010-04-29,0,11
GTD0219,2010-04-30,0,3
GTD0219,2010-05-03,0,10
GTD0219,2010-05-04,0,33
GTD0219,2010-05-05,0,12
GTD0219,2010-05-06,1,11
GTD0219,2010-05-07,0,26
GTD0219,2010-05-11,0,17
GTD0219,2010-05-12,0,14
GTD0219,2010-05-13,0,14
GTD0219,2010-05-14,0,18
GTD0219,2010-05-17,0,5
GTD0219,2010-05-18,0,6
GTD0219,2010-05-19,0,24
GTD0219,2010-05-20,0,9
GTD0219,2010-05-21,0,7
GTD0219,2010-05-24,0,4
GTD0219,2010-05-25,0,23
GTD0219,2010-05-26,0,9
GTD0219,2010-05-27,0,7
GTD0219,2010-05-28,0,8
GTD0219,2010-06-01,0,11
GTD0219,2010-06-02,0,1
GTD0219,2010-06-03,0,17
GTD0219,2010-06-04,0,14
GTD0219,2010-06-07,0,18
GTD0219,2010-06-08,0,11
GTD0219,2010-06-09,0,15
GTD0219,2010-06-10,1,5
GTD0219,2010-06-14,0,5
GTD0219,2010-06-15,0,18
GTD0219,2010-06-16,0,4
GTD0219,2010-06-17,1,7
GTD0219,2010-06-18,0,4
BAL0044,2010-01-04,0,1
BAL0044,2010-01-05,0,6
BAL0044,2010-01-06,0,16
BAL0044,2010-01-07,0,15
BAL0044,2010-01-08,0,5
BAL0044,2010-01-11,1,10
BAL0044,2010-01-12,0,20
BAL0044,2010-01-13,0,14
BAL0044,2010-01-15,0,7
BAL0044,2010-01-18,0,3
BAL0044,2010-01-19,0,12
BAL0044,2010-01-20,0,11
BAL0044,2010-01-21,0,7
BAL0044,2010-01-22,0,5
BAL0044,2010-01-25,0,4
BAL0044,2010-01-26,0,21
BAL0044,2010-01-28,0,7
BAL0044,2010-01-29,0,12
BAL0044,2010-02-01,0,2
BAL0044,2010-02-02,0,21
BAL0044,2010-02-03,0,10
BAL0044,2010-02-04,0,19
BAL0044,2010-02-05,0,2
BAL0044,2010-02-08,0,6
BAL0044,2010-02-10,0,8
BAL0044,2010-02-11,0,3
BAL0044,2010-02-12,0,28
BAL0044,2010-02-17,1,3
BAL0044,2010-02-18,0,17
BAL0044,2010-02-19,0,8
BAL0044,2010-02-22,0,15
BAL0044,2010-02-23,0,20
BAL0044,2010-02-24,0,2
BAL0044,2010-02-25,0,12
BAL0044,2010-02-26,0,6
BAL0044,2010-03-01,0,11
BAL0044,2010-03-02,0,5
BAL0044,2010-03-03,0,4
BAL0044,2010-03-04,0,21
BAL0044,2010-03-05,0,5
BAL0044,2010-03-08,0,6
BAL0044,2010-03-10,0,20
BAL0044,2010-03-11,0,5
BAL0044,2010-03-12,0,10
BAL0044,2010-03-16,0,17
BAL0044,2010-03-18,1,6
BAL0044,2010-03-19,0,1
BAL0044,2010-03-22,1,8
BAL0044,2010-03-23,0,4
BAL0044,2010-03-24,0,4
BAL0044,2010-03-25,0,19
BAL0044,2010-03-26,0,1
BAL0044,2010-03-30,0,4
BAL0044,2010-03-31,0,5
BAL0044,2010-04-01,0,24
BAL0044,2010-04-05,0,15
BAL0044,2010-04-06,0,7
BAL0044,2010-04-07,0,5
BAL0044,2010-04-08,0,12
BAL0044,2010-04-13,0,16
BAL0044,2010-04-14,1,9
BAL0044,2010-04-15,0,9
BAL0044,2010-04-16,0,8
BAL0044,2010-04-19,0,7
BAL0044,2010-04-20,0,6
BAL0044,2010-04-21,0,13
BAL0044,2010-04-22,0,8
BAL0044,2010-04-23,0,11
BAL0044,2010-04-26,1,17
BAL0044,2010-04-27,0,17
BAL0044,2010-04-28,0,2
BAL0044,2010-04-29,0,17
BAL0044,2010-04-30,0,28
BAL0044,2010-05-03,0,12
BAL0044,2010-05-04,0,7
BAL0044,2010-05-05,0,9
BAL0044,2010-05-06,0,4
BAL0044,2010-05-07,0,11
BAL0044,2010-05-10,0,18
BAL0044,2010-05-11,0,9
BAL0044,2010-05-13,0,18
BAL0044,2010-05-14,0,8
BAL0044,2010-05-17,2,4
BAL0044,2010-05-18,0,8
BAL0044,2010-05-19,0,14
BAL0044,2010-05-20,0,5
BAL0044,2010-05-21,0,7
BAL0044,2010-05-25,0,10
BAL0044,2010-05-26,0,6
BAL0044,2010-05-28,0,12
BAL0044,2010-06-01,0,4
BAL0044,2010-06-04,0,15
BAL0044,2010-06-07,0,25
BAL0044,2010-06-08,0,15
BAL0044,2010-06-09,0,10
BAL0044,2010-06-14,0,4
BAL0044,2010-06-15,0,3
BAL0044,2010-06-18,0,5
BAL0044,2010-06-21,0,21
BAL0044,2010-06-22,0,15
BAL0044,2010-06-23,0,9
BAL0044,2010-06-24,0,5
BAL0044,2010-06-25,0,25
BAL0044,2010-06-28,0,23
BAL0044,2010-06-29,0,6
BAL0044,2010-06-30,0,1
BAL0044,2010-07-01,0,12
BAL0044,2010-07-02,0,4
BAL0044,2010-07-06,0,6
BAL0044,2010-07-07,0,16
BAL0044,2010-07-08,0,17
BAL0044,2010-07-12,0,11
BAL0044,2010-07-13,0,10
BAL0044,2010-07-14,0,11
BAL0044,2010-07-15,0,11
BAL0044,2010-07-19,0,16
BAL0044,2010-07-20,0,2
BAL0044,2010-07-21,0,18
BAL0044,2010-07-22,0,21
BAL0044,2010-07-26,0,25
BAL0044,2010-07-27,0,8
BAL0044,2010-07-30,1,22
BAL0044,2010-08-04,0,9
BAL0044,2010-08-06,0,15
BAL0044,2010-08-09,0,6
BAL0044,2010-08-11,0,7
BAL0044,2010-08-12,0,8
BAL0044,2010-08-13,0,16
BAL0044,2010-08-16,0,3
BAL0044,2010-08-17,0,11
BAL0044,2010-08-18,0,6
BAL0044,2010-08-19,0,5
BAL0044,2010-08-23,0,19
BAL0044,2010-08-25,0,1
BAL0044,2010-08-26,0,11
BAL0044,2010-08-27,0,8
BAL0044,2010-08-30,0,2
BAL0044,2010-08-31,0,2
BAL0044,2010-09-01,0,9
BAL0044,2010-09-02,0,8
BAL0044,2010-09-03,0,1
BAL0044,2010-09-07,0,7
BAL0044,2010-09-08,0,6
BAL0044,2010-09-09,0,3
BAL0044,2010-09-10,0,1
BAL0044,2010-09-13,0,15
BAL0044,2010-09-14,0,4
BAL0044,2010-09-15,0,14
BAL0044,2010-09-17,0,8
BAL0044,2010-09-20,0,15
BAL0044,2010-09-21,0,9
BAL0044,2010-09-22,0,6
BAL0044,2010-09-23,0,16
BAL0044,2010-09-24,0,8
BAL0044,2010-09-27,0,7
BAL0044,2010-09-28,0,9
BAL0044,2010-09-29,0,9
BAL0044,2010-09-30,0,13
BAL0044,2010-10-01,0,18
BAL0044,2010-10-04,0,15
BAL0044,2010-10-05,0,5
BAL0044,2010-10-06,0,28
BAL0044,2010-10-07,0,1
BAL0044,2010-10-11,1,10
BAL0044,2010-10-12,0,6
BAL0044,2010-10-13,0,11
BAL0044,2010-10-14,0,10
BAL0044,2010-10-15,0,9
BAL0044,2010-10-18,0,5
BAL0044,2010-10-19,0,19
BAL0044,2010-10-21,0,9
BAL0044,2010-10-25,0,9
BAL0044,2010-10-26,0,5
BAL0044,2010-10-28,0,1
BAL0044,2010-10-29,0,12
BAL0044,2010-11-01,0,6
BAL0044,2010-11-02,0,16
BAL0044,2010-11-03,0,7
BAL0044,2010-11-04,0,9
BAL0044,2010-11-05,0,8
BAL0044,2010-11-08,0,9
BAL0044,2010-11-09,0,9
BAL0044,2010-11-10,0,4
BAL0044,2010-11-11,0,13
BAL0044,2010-11-12,0,5
BAL0044,2010-11-15,0,9
BAL0044,2010-11-16,0,6
BAL0044,2010-11-17,0,15
BAL0044,2010-11-18,0,8
BAL0044,2010-11-19,1,17
